192000.000	106314278323899515011072.000	10769269405717029191680.000	106308096913805932494848.000	10768643250212288069632.000
193000.000	106867998523680752664576.000	10825505802846203805696.000	106861784918742905389056.000	10824876377599727632384.000
194000.000	107421718723461973540864.000	10881742199975376322560.000	107415472923679878283264.000	10881109504987165097984.000
195000.000	107975438923243194417152.000	10937978597104548839424.000	107969160928616851177472.000	10937342632374602563584.000
196000.000	108529159123024415293440.000	10994214994233721356288.000	108522848933553824071680.000	10993575759762040029184.000
197000.000	109082879322805636169728.000	11050451391362893873152.000	109076536938490813743104.000	11049808887149477494784.000
198000.000	109636599522586873823232.000	11106687788492066390016.000	109630224943427786637312.000	11106042014536914960384.000
199000.000	110190319722368094699520.000	11162924185621238906880.000	110183912948364759531520.000	11162275141924352425984.000
200000.000	110744039922149298798592.000	11219160582750411423744.000	110737600953301715648512.000	11218508269311789891584.000
201000.000	111297760121930519674880.000	11275396979879583940608.000	111291288958238705319936.000	11274741396699227357184.000
202000.000	111851480321711740551168.000	11331633377008756457472.000	111844976963175678214144.000	11330974524086664822784.000
203000.000	112405200521492978204672.000	11387869774137926877184.000	112398664968112651108352.000	11387207651474102288384.000
204000.000	112958920721274199080960.000	11444106171267099394048.000	112952352973049624002560.000	11443440778861541851136.000
205000.000	113512640921055419957248.000	11500342568396271910912.000	113506040977986613673984.000	11499673906248979316736.000
206000.000	114066361120836640833536.000	11556578965525444427776.000	114059728982923586568192.000	11555907033636416782336.000
207000.000	114620081320617878487040.000	11612815362654616944640.000	114613416987860559462400.000	11612140161023854247936.000
208000.000	115173801520399099363328.000	11669051759783789461504.000	115167104992797532356608.000	11668373288411291713536.000
209000.000	115727521720180320239616.000	11725288156912961978368.000	115720792997734505250816.000	11724606415798729179136.000
210000.000	116281241919961541115904.000	11781524554042134495232.000	116274481002671494922240.000	11780839543186166644736.000
211000.000	116834962119742745214976.000	11837760951171307012096.000	116828169007608451039232.000	11837072670573604110336.000
212000.000	117388682319523982868480.000	11893997348300479528960.000	117381857012545423933440.000	11893305797961041575936.000
213000.000	117942402519305203744768.000	11950233745429652045824.000	117935545017482396827648.000	11949538925348479041536.000
214000.000	118496122719086424621056.000	12006470142558824562688.000	118489233022419386499072.000	12005772052735916507136.000
215000.000	119049842918867645497344.000	12062706539687997079552.000	119042921027356359393280.000	12062005180123353972736.000
216000.000	119603563118648866373632.000	12118942936817167499264.000	119596609032293332287488.000	12118238307510791438336.000
217000.000	120157283318430104027136.000	12175179333946340016128.000	120150297037230305181696.000	12174471434898228903936.000
218000.000	120711003518211324903424.000	12231415731075514630144.000	120703985042167278075904.000	12230704562285668466688.000
219000.000	121264723717992545779712.000	12287652128204687147008.000	121257673047104267747328.000	12286937689673105932288.000
220000.000	121818443917773766656000.000	12343888525333859663872.000	121811361052041240641536.000	12343170817060543397888.000
221000.000	122372164117554987532288.000	12400124922463032180736.000	122365049056978196758528.000	12399403944447980863488.000
222000.000	122925884317336208408576.000	12456361319592204697600.000	122918737061915169652736.000	12455637071835418329088.000
223000.000	123479604517117429284864.000	12512597716721377214464.000	123472425066852159324160.000	12511870199222855794688.000
224000.000	124033324716898650161152.000	12568834113850549731328.000	124026113071789132218368.000	12568103326610293260288.000
225000.000	124587044916679871037440.000	12625070510979722248192.000	124579801076726105112576.000	12624336453997730725888.000
226000.000	125140765116461108690944.000	12681306908108894765056.000	125133489081663078006784.000	12680569581385168191488.000
227000.000	125694485316242329567232.000	12737543305238067281920.000	125687177086600050900992.000	12736802708772605657088.000
228000.000	126248205516023550443520.000	12793779702367237701632.000	126240865091537040572416.000	12793035836160043122688.000
229000.000	126801925715804771319808.000	12850016099496410218496.000	126794553096474013466624.000	12849268963547480588288.000
230000.000	127355645915586008973312.000	12906252496625582735360.000	127348241101410986360832.000	12905502090934918053888.000
231000.000	127909366115367229849600.000	12962488893754755252224.000	127901929106347959255040.000	12961735218322357616640.000
232000.000	128463086315148433948672.000	13018725290883927769088.000	128455617111284932149248.000	13017968345709795082240.000
233000.000	129016806514929654824960.000	13074961688013100285952.000	129009305116221905043456.000	13074201473097232547840.000
234000.000	129570526714710875701248.000	13131198085142272802816.000	129562993121158877937664.000	13130434600484670013440.000
235000.000	130124246914492113354752.000	13187434482271445319680.000	130116681126095850831872.000	13186667727872107479040.000
236000.000	130677967114273334231040.000	13243670879400617836544.000	130670369131032840503296.000	13242900855259544944640.000
237000.000	131231687314054555107328.000	13299907276529790353408.000	131224057135969813397504.000	13299133982646982410240.000
238000.000	131785407513835775983616.000	13356143673658962870272.000	131777745140906786291712.000	13355367110034419875840.000
239000.000	132339127713616996859904.000	13412380070788135387136.000	132331433145843759185920.000	13411600237421857341440.000
240000.000	132892847913398234513408.000	13468616467917307904000.000	132885121150780732080128.000	13467833364809294807040.000
241000.000	133446568113179455389696.000	13524852865046478323712.000	133438809155717721751552.000	13524066492196732272640.000
242000.000	134000288312960659488768.000	13581089262175650840576.000	133992497160654677868544.000	13580299619584169738240.000
